"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847587516159054215","Sun Oct 20 22:59:13 +0000 2024","0","@darkknight_id @CakKhum @gibran_tweet @DivHumas_Polri Orang Tolol yg sok Pinter berkelit muter². Hinaanmu sdh tercatat proses mas wapres @gibran_tweet . Tangkap orang ini pak @DivHumas_Polri","1848136920687341720","","darkknight_id","in","Qatar","0","1","0","https://x.com/Kacaback678910/status/1848136920687341720","1111595565232459776","Kacaback678910"
"1848012291448647719","Sun Oct 20 22:45:11 +0000 2024","0","@HappyIsNothing_ @gongxifdl @IndraDilianto Kayaknya ada aturan baru yang Dwi fungsi TNI/Polri","1848133389502533916","","HappyIsNothing_","in","","0","1","0","https://x.com/JO1addict/status/1848133389502533916","1583564143747272704","JO1addict"
"1848133173726920808","Sun Oct 20 22:44:19 +0000 2024","0","Kepala Divisi Humas Polri Irjen Pol. Dr. Sandi Nugroho S.I.K. S.H. M.Hum. mengucapkan Selamat Hari Kesatuan Gerak Bhayangkari Ke-72. Bhayangkari Mendukung Polri Presisi Membangun Negeri Menuju Indonesia Emas https://t.co/qO1nfsDrF1","1848133173726920808","https://pbs.twimg.com/media/GaXjUqsbEAAU1i2.jpg","","in","","0","0","0","https://x.com/polisi_rw/status/1848133173726920808","1663370670091423744","polisi_rw"
"1848132941748302153","Sun Oct 20 22:43:24 +0000 2024","0","Kepala Divisi Humas Polri Irjen Pol. Dr. Sandi Nugroho S.I.K. S.H. M.Hum. mengucapkan selamat atas pelantikan sekaligus selamat bertugas kepada Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029. @prabowo @ShandiNugroho95 @gibran_tweet @ListyoSigitP https://t.co/dns4xI9uMo","1848132941748302153","https://pbs.twimg.com/media/GaXjG2nbwAAdtTV.jpg","","in","","0","0","0","https://x.com/polisi_rw/status/1848132941748302153","1663370670091423744","polisi_rw"
"1848012291448647719","Sun Oct 20 22:40:38 +0000 2024","3","@HappyIsNothing_ @gongxifdl @IndraDilianto Baca aturan yg baru itu aturan lama. Skrng tni polri bisa mengisi jabatan sipil tanpa harus mengundurkan diri","1848132245997212134","","HappyIsNothing_","in","Lampung, Indonesia","0","2","0","https://x.com/wiraaaaa27/status/1848132245997212134","768305447870738432","wiraaaaa27"
"1848120945627758838","Sun Oct 20 21:55:44 +0000 2024","0","Ps Kanit Binmas Polsek Senori Polres Tuban Polda Jatim Menghadiri Kegiatan Pembukaan Kemah Santri MIHM Di Lapangan Desa Medalem @DivHumas_Polri @1polrestuban @PolsekSenori @bidhumas_jatim #polisi #police #polisiviral #polisijatim #polri #polripresisi #polisiindonesia https://t.co/wCz0jAx1DN","1848120945627758838","https://pbs.twimg.com/media/GaXYNF3a0AAQm1B.jpg","","in","","0","0","0","https://x.com/PolsekSenori/status/1848120945627758838","1415071104167604224","PolsekSenori"
"1848117947228925996","Sun Oct 20 21:43:49 +0000 2024","1","Live report giat Patroli Subuh Piket 10.50 Sat Lantas Prabumulih di Jl. Jend. Sudirman Kota Prabumulih. Senin 21 Oktober 2024. @NTMCLantasPolri @SosmedNtmc @PolisiSumsel @ResPbm @sumsel_polda @Spripim_Polri #kapoldasumsel #kapolresprabumulih https://t.co/fCtKhWrRdB","1848117947228925996","https://pbs.twimg.com/ext_tw_video_thumb/1848117903327162368/pu/img/d08fzW0AyG-xtnVT.jpg","","in","Prabumulih - Sumatera selatan","0","0","0","https://x.com/LantasPBM/status/1848117947228925996","1646982366","LantasPBM"
"1848117804786200891","Sun Oct 20 21:43:15 +0000 2024","1","Giat Patroli Subuh Piket 10.50 Sat Lantas Prabumulih di Jl. Jend. Sudirman Kota Prabumulih. Senin 21 Oktober 2024. @NTMCLantasPolri @SosmedNtmc @PolisiSumsel @ResPbm @sumsel_polda @Spripim_Polri #kapoldasumsel #kapolresprabumulih https://t.co/DeUzZlK8wr","1848117804786200891","https://pbs.twimg.com/media/GaXVWOLbwAA3bAE.jpg","","in","Prabumulih - Sumatera selatan","0","0","0","https://x.com/LantasPBM/status/1848117804786200891","1646982366","LantasPBM"
"1848115919442296942","Sun Oct 20 21:35:46 +0000 2024","0","37 Hari menuju pemungutan suara Pilkada Serentak 2024 #ompkuri2024 #pilkada2024 #pilkadadamai #polrihumanis #polripresisi @humas_poldaPB @DivHumas_Polri https://t.co/RNwExKQZAU","1848115919442296942","https://pbs.twimg.com/media/GaXTnxIawAANctv.jpg","","in","","0","0","0","https://x.com/PolresTW/status/1848115919442296942","1468109313977683978","PolresTW"
"1848109247005090071","Sun Oct 20 21:09:15 +0000 2024","0","Pak @prabowo Tertibkan pemakaian TOA khususnya di Desa Cimanggis RW05 Bojonggede. Jam 03.20 sudah dipakai utk membangunkan orang. Cc: @nu_online @Banser_CyberNU @DivHumas_Polri @LAPOR1708 @ListyoSigitP @YaqutCQoumas","1848109247005090071","","","in","-6.49249,106.771072","0","0","0","https://x.com/samuelmantiri/status/1848109247005090071","100120878","samuelmantiri"
"1847847035208352012","Sun Oct 20 20:31:24 +0000 2024","0","@PelatihT1dur @prabowo @DivHumas_Polri @CCICPolri Masuk kepenghinaan?","1848099720851542234","","PelatihT1dur","in","","0","0","0","https://x.com/suryasena53/status/1848099720851542234","1297043782874013696","suryasena53"
"1847451375002931449","Sun Oct 20 20:21:33 +0000 2024","0","@TaufiqSobari @prabowo @Puspen_TNI @DivHumas_Polri selamat kan alam Indonesia @KemenLHK","1848097242349232464","","TaufiqSobari","in","Gresik- Surabaya -Tasikmalaya ","0","0","0","https://x.com/jarotkharisman/status/1848097242349232464","561900545","jarotkharisman"
"1848048401935679819","Sun Oct 20 20:04:27 +0000 2024","0","@CallSayi Akwokaowkaow mampus kau. Karma krna mau ngebunuh bayi ya gitu. @DivHumas_Polri pak tolong usut ini percobaan pembunuhan bayi","1848092941061075089","","","in","Medan Kota, Indonesia","0","0","0","https://x.com/ayuditaoye/status/1848092941061075089","1845251493525663744","ayuditaoye"
"1847517643978526799","Sun Oct 20 19:54:40 +0000 2024","0","@DivHumas_Polri @BNPTRI Setuju https://t.co/d3dmMiVkBr","1848090476609786067","https://pbs.twimg.com/media/GaW8fnKbAAA-eh9.png","DivHumas_Polri","in","","0","0","0","https://x.com/firmanmamboue17/status/1848090476609786067","1436235349529825291","firmanmamboue17"
"1848066760089715158","Sun Oct 20 19:44:59 +0000 2024","0","@NataliusPigai2 Menyala . Putera Papua Semoga membawa kebaikan bagi Indonesia dan Papua jangan ada lagi organisasi2 liar yang membahayakan para Masyarakat TNI &amp; POLRI disana","1848088043263332484","","NataliusPigai2","in","Jakarta - Sydney","0","0","0","https://x.com/b_fjakarta/status/1848088043263332484","1524585356","b_fjakarta"
"1848087388050059565","Sun Oct 20 19:42:23 +0000 2024","0","Bhabinkamtibmas Desa Rancapanggung melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/j1PE84arby","1848087388050059565","","","in","","0","0","0","https://x.com/polsekcililin/status/1848087388050059565","1366579291249541122","polsekcililin"
"1848087238971888127","Sun Oct 20 19:41:48 +0000 2024","0","Bhabinkamtibmas Desa Cililin melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/KsBAwqyVBC","1848087238971888127","","","in","","0","0","0","https://x.com/polsekcililin/status/1848087238971888127","1366579291249541122","polsekcililin"
"1848087077004710128","Sun Oct 20 19:41:09 +0000 2024","0","Bhabinkamtibmas Desa Cipatik melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/hh2aE00jDW","1848087077004710128","","","in","","0","0","0","https://x.com/polsekcililin/status/1848087077004710128","1366579291249541122","polsekcililin"
"1848086933043577187","Sun Oct 20 19:40:35 +0000 2024","0","Bhabinkamtibmas Desa Cipatik melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/QnYLsb5CpT","1848086933043577187","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086933043577187","1366579291249541122","polsekcililin"
"1848086791313838147","Sun Oct 20 19:40:01 +0000 2024","0","Bhabinkamtibmas Desa Cililin melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/VzTPyRQdLO","1848086791313838147","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086791313838147","1366579291249541122","polsekcililin"
"1848086660707459086","Sun Oct 20 19:39:30 +0000 2024","0","Bhabinkamtibmas Desa Citapen melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/9s8hitowH0","1848086660707459086","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086660707459086","1366579291249541122","polsekcililin"
"1848086512782700902","Sun Oct 20 19:38:55 +0000 2024","0","Bhabinkamtibmas Desa Batulayang melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/Ezm06kpReG","1848086512782700902","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086512782700902","1366579291249541122","polsekcililin"
"1848086375205360069","Sun Oct 20 19:38:22 +0000 2024","0","Bhabinkamtibmas Desa Bongas melaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/fMttDhe5fs","1848086375205360069","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086375205360069","1366579291249541122","polsekcililin"
"1848086196570017965","Sun Oct 20 19:37:39 +0000 2024","0","Bhabinkamtibmas Desa Batulayang gmelaksanakan giat sambang ke masyarakat. #polrescimahi #polrescimahireborn #trisuhartanto #Polripresisi #Polri #Poldajabar #jawara #kapolri #Assdm https://t.co/Z9KiTdCqA8","1848086196570017965","","","in","","0","0","0","https://x.com/polsekcililin/status/1848086196570017965","1366579291249541122","polsekcililin"
"1846737985754337421","Sun Oct 20 19:34:19 +0000 2024","0","@islah_bahrawi Polri presisi buktikan komitmen untuk rakyat! #PolriPresisi","1848085354919960725","","islah_bahrawi","in","","0","0","0","https://x.com/leeann_brooklyn/status/1848085354919960725","2471343223","leeann_brooklyn"
"1848085345323409409","Sun Oct 20 19:34:16 +0000 2024","0","Kami Rakyat Indonesia dengan ini menyatakan Muak dan Bosan dengan Demo dan unjuk rasa serta cacian yang di lakukan oleh pembenci pemerintah RI yang Syah.Kami butuh hidup Aman dan nyaman Tolong kepada Pemerintah TNI dan Polri agar mereka di tumpas habis sampai ke akar-akarnya.","1848085345323409409","","","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/MiningTvvee/status/1848085345323409409","1590381222903287808","MiningTvvee"
"1848076902428524981","Sun Oct 20 19:00:43 +0000 2024","0","BG nih karirnya kok ga kepentok pentok ya padahal dulu bikin satu negara riweuh. Perdana nih dari polri jd menkopolhukam yg biasanya didominasi TNI. Menyalaaa ibu banteng ","1848076902428524981","","","in","⚛","0","1","0","https://x.com/MizzKriwil/status/1848076902428524981","962590920557211648","MizzKriwil"
"1848012291448647719","Sun Oct 20 18:51:31 +0000 2024","4","@AritRompal @joandreko @gongxifdl @IndraDilianto 1. Tidak ada UU TNI &amp; POLRI BARU 2. SETKAB bukan SETNEG 2 lembaga yang berbeda.","1848074584291185031","","AritRompal","in","","0","0","0","https://x.com/HappyIsNothing_/status/1848074584291185031","1261721870086270978","HappyIsNothing_"
"1848074389558039032","Sun Oct 20 18:50:44 +0000 2024","0","payah @DivHumas_Polri","1848074389558039032","","","in","9th circle of hell","0","0","0","https://x.com/sugar_deady/status/1848074389558039032","1577107534200311808","sugar_deady"
"1848069898595140063","Sun Oct 20 18:48:58 +0000 2024","0","Oiya pak tolong baret kami diganti sama yg dulu aja bukan anggota tni polri tpi pake baret agak risih mana komuk ku tuh tembem pake baret apa ndak makin mbulet aku ","1848073945230258387","","mizukiharuu","in","ID","0","0","0","https://x.com/mizukiharuu/status/1848073945230258387","630028701","mizukiharuu"
"1847630961875538007","Sun Oct 20 18:42:50 +0000 2024","0","@CCICPolri @GessyHGanie @Boediantar4 @DivHumas_Polri @judionline1001 @ditkrimsusPMJ @facebook_ID @kemkominfo @jppikominfo @mabespolrinews @mabespolri_ @RaffiAhmadLagi lapor pak ini selebgram meresahkan banget promosiin judi online secara terang an bahkan setiap hari live judol di ig nya https://t.co/iHmkoEGnId","1848072399289532604","https://pbs.twimg.com/media/GaWsDU7bIAANoC5.jpg","CCICPolri","in","","0","1","0","https://x.com/Alex40105437/status/1848072399289532604","1423508423723732996","Alex40105437"
"1848019721029091533","Sun Oct 20 18:41:32 +0000 2024","0","@kompascom MENTERI GAK ASASI MANUSIA BISA APA???!!. APA GAK SALAH @prabowo ??. TITIP KEINGINAN RAKYAT PAK @prabowo... UU HUKUM MATI KORUPTOR DAN BUBARKAN INSTITUSI POLRI SERTA AUDIT KAPOLRI ERA JOKOWI YG NOTABENE JENDERAL GAK BISA KERJA!!!. @prabowo @gibran_tweet @mohmahfudmd","1848072075564683746","","kompascom","in","Serpong, Indonesia","0","0","0","https://x.com/M17522147/status/1848072075564683746","891883949571457024","M17522147"
"1847855525729636566","Sun Oct 20 18:31:46 +0000 2024","0","@denismalhotra @DivHumas_Polri tangkep orang ini pak Kapolri","1848069616796631282","","denismalhotra","in","","0","0","0","https://x.com/kepalasipir/status/1848069616796631282","1676196142999298048","kepalasipir"
"1848068130607866247","Sun Oct 20 18:30:09 +0000 2024","0","@thejurgenholic @polri pak ini promosi slot","1848069210439917578","","thejurgenholic","in","Kuala Terengganu, Terengganu","0","0","1","https://x.com/per0uz/status/1848069210439917578","460071899","per0uz"
"1847467550315335980","Sun Oct 20 18:29:24 +0000 2024","0","@rejeki200920 @DivHumas_Polri usut tuntas mohon pak sudah ada laporan tapi tidak ada tindakan masa harus viral dulu ini","1848069020928585838","","yusaamiin","in","","0","0","0","https://x.com/Joyh12_/status/1848069020928585838","1731585052344229888","Joyh12_"
"1848001528952651865","Sun Oct 20 18:28:21 +0000 2024","0","@MafiaWasit @DivHumas_Polri wong edan kowe ki mbah suwi suwi raono sing peduli wkwk","1848068756146364585","","MafiaWasit","in","Kanjuruhan","0","0","0","https://x.com/memoar_of_march/status/1848068756146364585","1455715597317115905","memoar_of_march"
"1847855525729636566","Sun Oct 20 18:23:43 +0000 2024","0","@denismalhotra Semoga @ListyoSigitP selaku kapolri @DivHumas_Polri bisa memantau ni pvokator","1848067591673385217","","denismalhotra","in","Mexicali, Baja California","0","0","0","https://x.com/DosaSeabrek/status/1848067591673385217","1609556378","DosaSeabrek"
